timestamp,ch0,ch1
3708371.941,106,767
3708371.941,88,783
3708371.948,8,845
3708371.948,-16,861
3708371.956,-16,861
3708371.956,0,847
3708371.963,76,783
3708371.963,102,765
3708371.971,106,764
3708371.971,90,779
3708371.99,9,841
3708371.99,-16,860
3708371.99,-17,863
3708371.99,1,849
3708371.993,80,784
3708371.993,103,767
3708372.002,104,767
3708372.002,88,782
3708372.012,12,844
3708372.012,-14,861
3708372.018,-17,862
3708372.018,0,847
3708372.027,80,782
3708372.027,105,764
3708372.035,105,764
3708372.035,88,778
3708372.044,9,842
3708372.044,-15,861
3708372.049,-16,860
3708372.049,1,844
3708372.061,79,782
3708372.061,104,764
3708372.067,105,764
3708372.067,89,779
3708372.073,10,841
3708372.073,-17,859
3708372.082,-16,859
3708372.082,2,844
3708372.102,79,780
3708372.102,105,763
3708372.102,106,764
3708372.102,90,779
3708372.107,12,842
3708372.107,-16,858
3708372.114,-14,859
3708372.114,1,845
3708372.122,77,781
3708372.122,102,764
3708372.131,105,764
3708372.131,88,779
3708372.138,7,841
3708372.138,-18,859
3708372.149,-18,860
3708372.149,-3,845
3708372.155,78,781
3708372.155,105,763
3708372.164,105,762
3708372.164,89,778
3708372.17,11,843
3708372.17,-16,860
3708372.179,-16,861
3708372.179,2,845
3708372.187,78,780
3708372.187,105,764
3708372.193,107,763
3708372.193,89,777
3708372.216,10,842
3708372.216,-17,859
3708372.23,-17,860
3708372.23,0,845
3708372.232,78,781
3708372.232,103,764
3708372.232,106,764
3708372.232,88,779
3708372.236,9,841
3708372.236,-16,859
3708372.242,-17,860
3708372.242,2,845
3708372.261,80,781
3708372.261,104,763
3708372.261,106,763
3708372.261,89,777
3708372.268,10,842
3708372.268,-16,860
3708372.274,-15,860
3708372.274,0,845
3708372.283,78,781
3708372.283,103,764
3708372.293,106,763
3708372.293,90,778
3708372.299,9,841
3708372.299,-17,860
3708372.307,-16,860
3708372.307,-1,844
3708372.316,78,782
3708372.316,103,764
3708372.326,105,762
3708372.326,89,777
3708372.33,8,842
3708372.33,-17,860
3708372.338,-15,861
3708372.338,2,845
3708372.347,79,781
3708372.347,102,764
3708372.355,103,765
3708372.355,84,780
3708372.362,5,843
3708372.362,-20,861
3708372.381,-20,860
3708372.381,-3,845
3708372.381,76,782
3708372.381,101,763
3708372.388,103,764
3708372.388,87,780
3708372.394,7,843
3708372.394,-18,861
3708372.403,-19,861
3708372.403,-3,846
3708372.41,76,780
3708372.41,100,765
3708372.417,101,764
3708372.417,84,780
3708372.425,6,843
3708372.425,-18,861
3708372.435,-19,860
3708372.435,-2,844
3708372.444,77,780
3708372.444,100,764
3708372.451,104,764
3708372.451,86,779
3708372.459,7,841
3708372.459,-17,858
3708372.467,-18,860
3708372.467,-2,845
3708372.473,76,781
3708372.473,103,763
3708372.487,104,763
3708372.487,88,779
3708372.49,8,842
3708372.49,-17,858
3708372.517,-19,860
3708372.517,-2,845
3708372.531,76,781
3708372.531,104,763
3708372.532,106,764
3708372.532,86,780
3708372.532,7,843
3708372.532,-16,860
3708372.535,-17,861
3708372.535,-2,845
3708372.541,76,782
3708372.541,101,765
3708372.547,103,764
3708372.547,88,778
3708372.554,6,842
3708372.554,-18,860
3708372.563,-21,860
3708372.563,-1,846
3708372.573,76,781
3708372.573,99,763
3708372.578,101,764
3708372.578,85,779
3708372.586,8,843
3708372.586,-18,860
3708372.595,-21,859
3708372.595,-3,844
3708372.604,77,780
3708372.604,100,764
3708372.61,102,764
3708372.61,87,778
3708372.619,9,842
3708372.619,-16,859
3708372.627,-18,859
3708372.627,-3,844
3708372.633,77,780
3708372.633,102,764
3708372.642,102,763
3708372.642,85,778
3708372.653,7,841
3708372.653,-18,859
3708372.658,-19,859
3708372.658,-3,844
3708372.667,75,780
3708372.667,100,764
3708372.676,101,763
3708372.676,88,778
3708372.694,8,842
3708372.694,-18,859
3708372.694,-19,859
3708372.694,-3,846
3708372.697,76,782
3708372.697,100,765
3708372.706,102,765
3708372.706,83,780
3708372.715,6,843
3708372.715,-18,861
3708372.723,-20,861
3708372.723,-3,846
3708372.73,76,781
3708372.73,102,764
3708372.741,101,763
3708372.741,84,778
3708372.748,6,842
3708372.748,-19,859
3708372.754,-20,860
3708372.754,-3,844
3708372.763,77,780
3708372.763,102,765
3708372.772,103,767
3708372.772,85,781
3708372.78,7,842
3708372.78,-19,862
3708372.786,-20,865
3708372.786,-2,852
3708372.794,77,789
3708372.794,101,772
3708372.817,100,771
3708372.817,86,786
3708372.831,7,852
3708372.831,-18,868
3708372.832,-19,867
3708372.832,-1,853
3708372.833,76,788
3708372.833,101,768
3708372.835,103,767
3708372.835,86,782
3708372.843,7,846
3708372.843,-17,863
3708372.851,-18,862
3708372.851,-3,846
3708372.857,77,782
3708372.857,101,764
3708372.866,101,764
3708372.866,86,779
3708372.875,5,842
3708372.875,-21,860
3708372.884,-20,859
3708372.884,-1,843
3708372.89,76,780
3708372.89,100,762
3708372.898,99,761
3708372.898,83,776
3708372.908,6,840
3708372.908,-18,857
3708372.914,-20,857
3708372.914,-5,842
3708372.921,75,779
3708372.921,100,761
3708372.932,101,760
3708372.932,85,775
3708372.949,6,839
3708372.949,-19,856
3708372.949,-21,857
3708372.949,-4,843
3708372.954,76,780
3708372.954,100,762
3708372.963,100,761
3708372.963,84,777
3708372.972,6,840
3708372.972,-19,857
3708372.978,-21,858
3708372.978,-2,844
3708372.987,75,780
3708372.987,100,762
3708372.996,102,762
3708372.996,84,776
3708373.003,8,840
3708373.003,-17,858
3708373.01,-21,858
3708373.01,-2,844
3708373.019,76,781
3708373.019,99,763
3708373.027,99,762
3708373.027,83,778
3708373.034,5,841
3708373.034,-22,858
3708373.042,-23,859
3708373.042,-6,843
3708373.051,73,779
3708373.051,96,762
3708373.06,100,763
3708373.06,83,777
3708373.065,4,841
3708373.065,-19,858
3708373.095,-23,858
3708373.095,-7,843
3708373.095,73,781
3708373.095,100,762
3708373.117,101,760
3708373.117,82,777
3708373.131,3,841
3708373.131,-22,859
3708373.132,-23,859
3708373.132,-5,844
3708373.133,73,780
3708373.133,99,761
3708373.136,100,761
3708373.136,83,777
3708373.141,5,842
3708373.141,-20,859
3708373.144,-20,858
3708373.144,-4,843
3708373.146,76,779
3708373.146,101,763
3708373.157,101,764
3708373.157,85,778
3708373.164,6,840
3708373.164,-20,858
3708373.169,-21,858
3708373.169,-4,843
3708373.179,76,780
3708373.179,102,762
3708373.188,101,762
3708373.188,83,777
3708373.194,6,840
3708373.194,-18,857
3708373.203,-18,858
3708373.203,-2,842
3708373.222,73,779
3708373.222,99,763
3708373.222,101,762
3708373.222,83,777
3708373.228,5,840
3708373.228,-22,856
3708373.237,-24,857
3708373.237,-5,843
3708373.242,76,779
3708373.242,99,762
3708373.254,100,762
3708373.254,85,776
3708373.258,3,839
3708373.258,-22,857
3708373.267,-23,857
3708373.267,-5,843
3708373.276,75,780
3708373.276,100,761
3708373.285,101,761
3708373.285,82,777
3708373.29,5,840
3708373.29,-21,856
3708373.298,-20,858
3708373.298,-5,842
3708373.307,73,780
3708373.307,100,763
3708373.314,101,762
3708373.314,84,777
3708373.325,4,840
3708373.325,-21,858
3708373.331,-20,858
3708373.331,-4,843
3708373.34,73,779
3708373.34,100,761
3708373.346,101,763
3708373.346,84,777
3708373.355,4,841
3708373.355,-21,859
3708373.374,-21,858
3708373.374,-3,844
3708373.374,75,780
3708373.374,100,762
3708373.378,101,760
3708373.378,85,775
3708373.387,4,842
3708373.387,-21,859
3708373.394,-20,859
3708373.394,-2,844
3708373.416,73,782
3708373.416,100,765
3708373.431,100,764
3708373.431,83,779
3708373.437,4,842
3708373.437,-21,859
3708373.437,-22,859
3708373.437,-5,843
3708373.437,73,780
3708373.437,100,763
3708373.443,99,763
3708373.443,83,777
3708373.451,5,841
3708373.451,-20,859
3708373.46,-23,859
3708373.46,-5,843
3708373.466,75,779
3708373.466,103,763
3708373.475,102,762
3708373.475,83,778
3708373.484,5,841
3708373.484,-22,859
3708373.489,-20,857
3708373.489,-2,843
3708373.501,77,781
3708373.501,101,763
3708373.508,100,762
3708373.508,81,778
3708373.516,4,842
3708373.516,-22,858
3708373.523,-22,859
3708373.523,-5,843
3708373.541,73,780
3708373.541,98,763
3708373.541,101,763
3708373.541,84,778
3708373.548,4,842
3708373.548,-20,858
3708373.553,-20,859
3708373.553,-5,844
3708373.563,74,779
3708373.563,99,762
3708373.573,99,763
3708373.573,83,778
3708373.579,6,843
3708373.579,-20,858
3708373.591,-23,858
3708373.591,-5,845
3708373.597,75,781
3708373.597,100,764
3708373.604,102,763
3708373.604,85,779
3708373.612,5,843
3708373.612,-20,858
3708373.619,-21,858
3708373.619,-3,842
3708373.626,75,779
3708373.626,101,762
3708373.642,101,761
3708373.642,84,776
3708373.642,7,840
3708373.642,-20,858
3708373.661,-20,859
3708373.661,-2,843
3708373.661,75,779
3708373.661,98,762
3708373.668,102,760
3708373.668,82,776
3708373.674,5,839
3708373.674,-20,856
3708373.685,-21,858
3708373.685,-2,842
3708373.692,75,777
3708373.692,100,759
3708373.715,101,761
3708373.715,84,776
3708373.73,5,839
3708373.73,-20,856
3708373.732,-20,857
3708373.732,-4,843
3708373.733,74,779
3708373.733,98,761
3708373.735,101,760
3708373.735,83,775
3708373.739,5,839
3708373.739,-20,857
3708373.747,-21,856
3708373.747,-8,841
3708373.753,72,777
3708373.753,97,760
3708373.764,99,760
3708373.764,83,775
3708373.772,3,838
3708373.772,-22,855
3708373.78,-22,856
3708373.78,-6,840
3708373.787,73,778
3708373.787,97,760
3708373.795,100,759
3708373.795,82,774
3708373.814,2,838
3708373.814,-21,856
3708373.814,-24,856
3708373.814,-7,841
3708373.817,73,777
3708373.817,98,760
3708373.826,100,760
3708373.826,82,774
3708373.834,3,838
3708373.834,-23,856
3708373.844,-24,857
3708373.844,-6,841
3708373.851,73,777
3708373.851,98,760
3708373.859,100,760
3708373.859,82,775
3708373.869,4,839
3708373.869,-22,856
3708373.876,-24,855
3708373.876,-6,840
3708373.883,73,777
3708373.883,98,761
3708373.892,98,760
3708373.892,81,775
3708373.901,5,838
3708373.901,-20,854
3708373.906,-23,855
3708373.906,-4,841
3708373.925,73,778
3708373.925,99,762
3708373.925,102,761
3708373.925,83,774
3708373.931,5,838
3708373.931,-21,857
3708373.942,-23,858
3708373.942,-4,843
3708373.945,75,778
3708373.945,99,762
3708373.965,100,761
3708373.965,84,775
3708373.965,6,840
3708373.965,-21,856
3708373.971,-20,855
3708373.971,-4,841
3708373.978,73,778
3708373.978,100,761
3708373.986,101,761
3708373.986,81,777
3708373.995,3,838
3708373.995,-20,857
3708374.017,-22,859
3708374.017,-5,844
3708374.03,73,780
3708374.03,99,762
3708374.032,100,762
3708374.032,83,777
3708374.034,5,840
3708374.034,-21,858
3708374.036,-24,858
3708374.036,-4,842
3708374.043,74,779
3708374.043,101,763
3708374.062,100,762
3708374.062,85,776
3708374.062,6,840
3708374.062,-21,858
3708374.068,-22,858
3708374.068,-4,842
3708374.076,74,779
3708374.076,99,763
3708374.082,101,762
3708374.082,82,777
3708374.101,5,841
3708374.101,-20,859
3708374.101,-22,859
3708374.101,-5,844
3708374.107,74,780
3708374.107,99,762
3708374.114,100,762
3708374.114,83,777
3708374.125,5,840
3708374.125,-21,857
3708374.131,-24,857
3708374.131,-6,842
3708374.137,75,779
3708374.137,99,761
3708374.146,100,761
3708374.146,82,776
3708374.155,4,840
3708374.155,-21,859
3708374.164,-21,858
3708374.164,-4,842
3708374.17,73,778
3708374.17,99,761
3708374.179,99,761
3708374.179,83,777
3708374.188,6,840
3708374.188,-20,858
3708374.194,-20,857
3708374.194,-4,842
3708374.206,74,779
3708374.206,102,761
3708374.212,100,760
3708374.212,83,777
3708374.231,3,840
3708374.231,-20,857
3708374.231,-20,858
3708374.231,-5,843
3708374.233,73,779
3708374.233,99,762
3708374.243,99,761
3708374.243,84,776
3708374.251,5,841
3708374.251,-21,858
3708374.257,-22,857
3708374.257,-4,842
3708374.266,76,779
3708374.266,101,763
3708374.275,103,764
3708374.275,85,779
3708374.284,6,840
3708374.284,-20,857
3708374.29,-21,860
3708374.29,-3,845
3708374.316,76,780
3708374.316,100,763
3708374.33,99,762
3708374.33,79,776
3708374.332,2,840
3708374.332,-23,858
3708374.333,-22,858
3708374.333,-3,844
3708374.335,71,780
3708374.335,97,763
3708374.339,99,761
3708374.339,80,776
3708374.373,3,841
3708374.373,-22,858
3708374.373,-25,858
3708374.373,-8,843
3708374.374,72,779
3708374.374,99,761
3708374.377,101,761
3708374.377,81,778
3708374.378,3,842
3708374.378,-22,858
3708374.39,-23,858
3708374.39,-7,843
3708374.395,74,782
3708374.395,100,763
3708374.403,99,761
3708374.403,81,776
3708374.41,2,839
3708374.41,-23,858
3708374.419,-22,859
3708374.419,-6,845
3708374.427,73,780
3708374.428,99,763
3708374.434,99,763
3708374.434,82,777
3708374.443,2,841
3708374.443,-23,859
3708374.45,-22,859
3708374.45,-6,843
3708374.463,72,781
3708374.463,96,763
3708374.466,97,762
3708374.466,79,778
3708374.485,-1,842
3708374.485,-24,859
3708374.485,-26,859
3708374.485,-6,845
3708374.492,74,780
3708374.492,99,762
3708374.511,99,763
3708374.511,81,779
3708374.511,3,842
3708374.511,-23,858
3708374.513,-24,858
3708374.513,-4,844
3708374.522,72,781
3708374.522,97,764
3708374.531,98,764
3708374.531,82,779
3708374.537,2,841
3708374.537,-22,860
3708374.547,-23,859
3708374.547,-7,844
3708374.557,72,781
3708374.557,98,763
3708374.564,99,763
3708374.564,83,779
3708374.57,4,842
3708374.57,-24,859
3708374.579,-25,859
3708374.579,-6,844
3708374.588,73,780
3708374.588,95,763
3708374.594,98,762
3708374.594,83,778
3708374.617,5,842
3708374.617,-22,860
3708374.63,-25,859
3708374.63,-6,845
3708374.632,72,780
3708374.632,99,762
3708374.634,100,763
3708374.634,81,779
3708374.637,3,842
3708374.637,-22,860
3708374.642,-25,860
3708374.642,-9,844
3708374.661,73,780
3708374.661,99,763
3708374.661,101,763
3708374.661,84,778
3708374.667,4,842
3708374.667,-21,860
3708374.673,-23,860
3708374.673,-5,844
3708374.683,74,780
3708374.683,99,763
3708374.692,98,763
3708374.692,82,778
3708374.697,3,842
3708374.697,-22,859
3708374.706,-25,859
3708374.706,-7,845
3708374.715,72,781
3708374.715,99,762
3708374.726,101,761
3708374.726,84,776
3708374.73,5,841
3708374.73,-22,858
3708374.739,-23,858
3708374.739,-7,842
3708374.747,72,779
3708374.747,97,761
3708374.753,98,761
3708374.753,82,777
3708374.763,3,841
3708374.763,-22,858
3708374.782,-23,859
3708374.782,-7,845
3708374.782,73,781
3708374.782,98,762
3708374.788,97,762
3708374.788,83,777
3708374.796,5,841
3708374.796,-20,858
3708374.802,-25,859
3708374.802,-6,843
3708374.813,72,779
3708374.813,99,762
3708374.817,103,761
3708374.817,84,777
3708374.826,3,842
3708374.826,-23,858
3708374.835,-23,859
3708374.835,-7,842
3708374.844,72,779
3708374.844,97,762
3708374.85,99,762
3708374.85,82,777
3708374.859,3,841
3708374.859,-22,858
3708374.868,-24,857
3708374.868,-5,842
3708374.874,73,781
3708374.874,97,764
3708374.883,99,762
3708374.883,81,777
3708374.893,3,841
3708374.893,-24,859
3708374.917,-24,858
3708374.917,-8,844
3708374.931,71,781
3708374.931,98,763
3708374.932,99,762
3708374.932,82,777
3708374.934,2,841
3708374.934,-21,859
3708374.937,-22,858
3708374.937,-7,843
3708374.938,71,779
3708374.938,97,763
3708374.951,99,762
3708374.951,83,778
3708374.955,2,841
3708374.955,-23,859
3708374.963,-23,859
3708374.963,-6,843
3708374.975,71,780
3708374.975,98,764
3708374.981,99,764
3708374.981,81,776
3708374.986,3,840
3708374.986,-22,859
3708374.995,-24,857
3708374.995,-7,844
3708375.004,72,780
3708375.004,97,761
3708375.01,99,761
3708375.01,82,775
3708375.019,3,839
3708375.019,-21,856
3708375.028,-24,858
3708375.028,-9,842
3708375.033,71,778
3708375.033,97,761
3708375.043,97,760
3708375.043,78,776
3708375.054,3,840
3708375.054,-23,857
3708375.058,-25,858
3708375.058,-9,841
3708375.067,71,779
3708375.067,94,762
3708375.076,96,760
3708375.076,81,776
3708375.089,2,840
3708375.089,-25,857
3708375.092,-25,857
3708375.092,-8,842
3708375.098,72,778
3708375.098,97,761
3708375.107,99,761
3708375.107,81,776
3708375.113,3,840
3708375.113,-25,857
3708375.122,-25,857
3708375.122,-12,842
3708375.134,69,779
3708375.134,94,761
3708375.137,97,760
3708375.137,79,777
3708375.147,0,839
3708375.147,-25,856
3708375.155,-27,857
3708375.155,-9,842
3708375.164,69,779
3708375.164,93,762
3708375.17,94,761
3708375.17,79,774
3708375.179,1,838
3708375.179,-24,856
3708375.193,-26,856
3708375.193,-10,843
3708375.195,69,779
3708375.195,94,760
3708375.22,93,761
3708375.221,78,776
3708375.229,1,840
3708375.229,-25,857
3708375.234,-27,857
3708375.234,-10,841
3708375.238,68,778
3708375.238,95,761
3708375.239,98,760
3708375.239,79,775
3708375.244,-2,839
3708375.244,-27,856
3708375.253,-28,856
3708375.253,-10,841
3708375.259,69,778
3708375.259,95,760
3708375.268,95,760
3708375.268,79,774
3708375.275,1,838
3708375.275,-26,857
3708375.283,-27,856
3708375.283,-9,841
3708375.294,70,776
3708375.294,95,760
3708375.297,95,759
3708375.297,77,774
3708375.306,1,839
3708375.306,-25,855
3708375.315,-26,857
3708375.315,-8,842
3708375.334,68,778
3708375.334,94,760
3708375.334,94,760
3708375.334,77,774
3708375.338,-1,839
3708375.338,-25,856
3708375.347,-26,856
3708375.347,-9,842
3708375.355,68,777
3708375.355,93,760
3708375.373,96,760
3708375.373,81,775
3708375.373,2,838
3708375.373,-25,855
3708375.377,-25,856
3708375.377,-8,840
3708375.386,70,777
